"#","Company","Industry","Type","Location","Profile URL"
"840","Gansu Peng'an Fire Fighting Security Sys...","Residential Building Construction","Independent","Tianshui, Gansu, China","https://dnb.com/business-directory/company-profiles/gansu-pengan-fire-fighting-security-system-engineering-co-ltd.9d9ff69e823b06d85c6ceb4472e5bae2"
"841","SECURITY & FIRE SAFETY ENTERPRISES","Furniture and Home Furnishing Merchant Wholesalers","Independent","Mumbai, Maharashtra, India","https://dnb.com/business-directory/company-profiles/security--fire-safety-enterprises.cb2621f70f77c686f9138e118d0b211c"
"842","TYCO INTERNATIONAL SECURITY GROUP PTY LI...","Miscellaneous Durable Goods Merchant Wholesalers","Independent","MACQUARIE PARK, NEW SOUTH WALES, Australia","https://dnb.com/business-directory/company-profiles/tyco-international-security-group-pty-limited.9461d9bc93852e0340e17777d2a5ed01"
"843","SIMPLEX FIRE & SECURITY SDN BHD","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Independent","Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","https://dnb.com/business-directory/company-profiles/simplex-fire--security-sdn-bhd.5ef30589ccd036e83af7e50c58e38577"
"844","Gold Coast Fire And Security Inc","Building Equipment Contractors","Independent","Fort Myers, FL, United States","https://dnb.com/business-directory/company-profiles/gold-coast-fire-and-security-inc.e6e0e6f3185d819e391a745e71ad7a33"
"845","Snowdonia Fire & Security","Architectural, Engineering, and Related Services","Independent","CAERNARFON, Wales, United Kingdom","https://dnb.com/business-directory/company-profiles/snowdonia-fire--security.b52779993a9f3a40c0a74bc05338979c"
"846","Lazerbeam Fire & Security","Architectural, Engineering, and Related Services","Independent","SURBITON, England, United Kingdom","https://dnb.com/business-directory/company-profiles/lazerbeam-fire--security.e3b93745e31b95eb978249532c331f0a"
"847","M P ELECTRONIC FIRE & SECURITY LTD","Building Equipment Contractors","Independent","WIRRAL, England, United Kingdom","https://dnb.com/business-directory/company-profiles/m-p-electronic-fire--security-ltd.ba592997aaf8629d0cfa6a9354a9270d"
"848","TERRY EAMES FIRE & SECURITY LIMITED","Building Equipment Contractors","Subsidiary","MAIDENHEAD, England, United Kingdom","https://dnb.com/business-directory/company-profiles/terry-eames-fire--security-limited.6e0f086c3bbf487b62a09390834837f1"
"849","R. K. FIRE SECURITY","Petroleum and Petroleum Products Merchant Wholesalers","Independent","New Delhi, Delhi, India","https://dnb.com/business-directory/company-profiles/r-k-fire-security.d98026c25a4831f746c9e4b5f4a46e9a"
"850","BISAFE(BHAIRAVI INDUSTRIAL SAFETY SECURI...","Investigation and Security Services","Independent","Pune, Maharashtra, India","https://dnb.com/business-directory/company-profiles/bisafe(bhairavi-industrial-safety-security--fire-engineering-services)-llp.0cd39640d696c5504723112a059611dd"
"851","Shaanxi Baiwei Fire Fighting Security En...","Building Equipment Contractors","Parent","Xi'an, Shaanxi, China","https://dnb.com/business-directory/company-profiles/shaanxi-baiwei-fire-fighting-security-engineering-co-ltd.08da7fba6e3df02abb83370042810563"
"852","MMP FIRE & SECURITY LIMITED","Building Equipment Contractors","Subsidiary","BLACKBURN, England, United Kingdom","https://dnb.com/business-directory/company-profiles/mmp-fire--security-limited.61f6ef04348e29c2da82a42b58ef7ed7"
"853","Shangqiu Zhongxiao Fire Fighting Securit...","Machinery, Equipment, and Supplies Merchant Wholesalers","Parent","Shangqiu, Henan, China","https://dnb.com/business-directory/company-profiles/shangqiu-zhongxiao-fire-fighting-security-equipment-co-ltd.4b8adacfafa92e9899f090b9738c9f8f"
"854","FIRST CITY FIRE AND SECURITY LIMITED","Services to Buildings and Dwellings","Independent","SALE, England, United Kingdom","https://dnb.com/business-directory/company-profiles/first-city-fire-and-security-limited.bb851dc205cb4504aecc5db9720e6e7b"
"855","REDBLUE FLAME FIRE SAFETY AND SECURITY S...","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Independent","Dubai, Dubai, United Arab Emirates","https://dnb.com/business-directory/company-profiles/redblue-flame-fire-safety-and-security-systems-llc.685382b5b09878c2b04aeb9d366717bf"
"856","NOVUS FIRE AND SECURITY LLC","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Independent","Dubai, Dubai, United Arab Emirates","https://dnb.com/business-directory/company-profiles/novus-fire-and-security-llc.20e358036c777081f9adfe2098f93634"
"857","SOLINOR FIRE SAFETY & SECURITY S A R L","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Independent","Beirut, Beirut, Lebanon","https://dnb.com/business-directory/company-profiles/solinor-fire-safety--security-s-a-r-l.bebb06a3c7db715f05c293e2b5790b33"
"858","VIJAY ARABIA FIRE AND SECURITY SYSTEMS -...","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Independent","Al Daayen, Al Daayen, Qatar","https://dnb.com/business-directory/company-profiles/vijay-arabia-fire-and-security-systems---vass.164cfa0cf79fc1846062e168962b2fd6"
"859","AL-MULLA GENRAL TRADING. FOR SECURITY, S...","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Independent","Kuwait","https://dnb.com/business-directory/company-profiles/al-mulla-genral-trading-for-security-safety-and-fire-equipment--systems-co-wll.979da80e06f6f32667ea6ad20ceb95eb"
"860","JOHN DAVID HOLDINGS PTY LTD","Architectural and Structural Metals Manufacturing","Independent","COLEBEE, NEW SOUTH WALES, Australia","https://dnb.com/business-directory/company-profiles/john-david-holdings-pty-ltd.e0d749e26f5c3bc507c7ad95ce3e7c2f"
"861","TERAH FIRE & SECURITY","Miscellaneous Durable Goods Merchant Wholesalers","Independent","Hyderabad, Telangana, India","https://dnb.com/business-directory/company-profiles/terah-fire--security.87b0252c4be436864e0b1aae27ca3b5d"
"862","CHURCHES FIRE SECURITY LTD.","Building Equipment Contractors","Subsidiary","EASTLEIGH, England, United Kingdom","https://dnb.com/business-directory/company-profiles/churches-fire-security-ltd.ccf97361e3d35b9eff07c81d17baea3d"
"863","TYCO INTEGRATED FIRE & SECURITY FRANCE","Other General Purpose Machinery Manufacturing","Subsidiary","MONTIGNY-LE-BRETONNEUX, ILE DE FRANCE, France","https://dnb.com/business-directory/company-profiles/tyco-integrated-fire--security-france.776bfd00382323c8e46e4a0e8037815e"
"864","Rapid Fire Safety & Security LLC","Building Equipment Contractors","Parent","Saint Louis, MO, United States","https://dnb.com/business-directory/company-profiles/rapid-fire-safety--security-llc.be3dc5a82d8e1f557c22242d20c4cb8e"
"865","Zeus Fire and Security LLC","Investigation and Security Services","Parent","Paoli, PA, United States","https://dnb.com/business-directory/company-profiles/zeus-fire-and-security-llc.c875de81bdcb2af41a6b8187c077a597"
"866","METRO FIRE EQUIPMENT, INC.","Miscellaneous Durable Goods Merchant Wholesalers","Independent","Gilbert, AZ, United States","https://dnb.com/business-directory/company-profiles/metro-fire-equipment-inc.0f6fd686deef672c595ad8cfc982e53e"
"867","JLA FIRE & SECURITY LIMITED","Justice, Public Order, and Safety Activities","Subsidiary","SOWERBY BRIDGE, England, United Kingdom","https://dnb.com/business-directory/company-profiles/jla-fire--security-limited.ad6ff92ea590253383327c1986c1616e"
"868","Beijing Zhongxiao Great Wall Fire Fighti...","Nonresidential Building Construction","Parent","Beijing, Beijing, China","https://dnb.com/business-directory/company-profiles/beijing-zhongxiao-great-wall-fire-fighting-security-engineering-coltd.865eca8a23fce64da6f8c3fd340aacb1"
"869","KIDDE FIRE & SECURITY FRANCE SAS","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Parent","NEUILLY-PLAISANCE, ILE DE FRANCE, France","https://dnb.com/business-directory/company-profiles/kidde-fire--security-france-sas.f38bfb116b2f0264800a7edad06e26fc"
"870","Vancouver Fire Prevention Service Co. Lt...","Investigation and Security Services","Subsidiary","Richmond, BC, Canada","https://dnb.com/business-directory/company-profiles/vancouver-fire-prevention-service-co-ltd.0ac2de94ead72ef8e285cba1e798ac68"
"871","Qingdao Topscomm Communication Fire Secu...","Building Equipment Contractors","Subsidiary","Qingdao, Shandong, China","https://dnb.com/business-directory/company-profiles/qingdao-topscomm-communication-fire-security-coltd.0fe3d7c9d163a20313ce75529f80c789"
"872","FIRE AND SECURITY HOLDINGS LIMITED","Management of Companies and Enterprises","Subsidiary","GILLINGHAM, England, United Kingdom","https://dnb.com/business-directory/company-profiles/fire-and-security-holdings-limited.21d5adbcaf50f20fb24b8ca9c89d873e"
"873","Star Asset Security, LLC","Investigation and Security Services","Subsidiary","Altamonte Springs, FL, United States","https://dnb.com/business-directory/company-profiles/star-asset-security-llc.445414ab1011469ce32675f4231d9ce7"
"874","ZENER FIRE AND SECURITY L L C","Investigation and Security Services","Parent","Abu Dhabi, Abu Dhabi, United Arab Emirates","https://dnb.com/business-directory/company-profiles/zener-fire-and-security--l-l-c.94605e9fd1558266c16d9d181f8c231e"
"875","ZENER FIRE AND SECURITY L L C","","Branch","Dubai, Dubai, United Arab Emirates","https://dnb.com/business-directory/company-profiles/zener-fire-and-security--l-l-c.8564304726eb0bb8199a8318ae5d40ae"
"876","Life Safety Engineered Systems, Inc.","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Parent","Cheektowaga, NY, United States","https://dnb.com/business-directory/company-profiles/life-safety-engineered-systems-inc.75b03deb4e634882b281a8b41bfe92b4"
"877","Ed M. Feld Equipment Co., Inc.","Machinery, Equipment, and Supplies Merchant Wholesalers","Parent","Carroll, IA, United States","https://dnb.com/business-directory/company-profiles/ed-m-feld-equipment-co-inc.9d6bdcfbadc73bae6c744e9b9106e8b5"
"878","KGS FIRE & SECURITY SINGAPORE PTE. LTD.","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Subsidiary","Singapore, Singapore","https://dnb.com/business-directory/company-profiles/kgs-fire--security-singapore-pte-ltd.9d7ca2ed04fd93fcc982048e8c21e689"
"879","Taike Fire Security (tianjin) Co., Ltd","Other Electrical Equipment and Component Manufacturing","Subsidiary","Tianjin, Tianjin, China","https://dnb.com/business-directory/company-profiles/taike-fire-security-(tianjin)-co-ltd.cd64701bc408edf5a605fbb44e3cf550"
"880","FIRE & SECURITY ELECTRONICS SYSTEMS CO. ...","Machinery, Equipment, and Supplies Merchant Wholesalers","Independent","Amman, Amman, Jordan","https://dnb.com/business-directory/company-profiles/fire--security-electronics-systems-co-ltd.0b5126aa54541a0484d1fdec80f5d4c4"
"881","Panasonic Fire & Security Europe AB","Machinery, Equipment, and Supplies Merchant Wholesalers","Subsidiary","Malmö, Skåne, Sweden","https://dnb.com/business-directory/company-profiles/panasonic-fire--security-europe-ab.30c1d2a937f5ce46f55bd8cb8c2c49ed"
"882","INDUSTRIAL SECURITY FIRE EQUIPMENT AND A...","Other Financial Investment Activities","Independent","Ahilyanagar, Maharashtra, India","https://dnb.com/business-directory/company-profiles/industrial-security-fire-equipment-and-allied-services.0472530e42d2735b46706e829401cc57"
"883","KRISHNA INDUSTRIAL SECURITY & FIRE SERVI...","Other Financial Investment Activities","Independent","Kheda, Gujarat, India","https://dnb.com/business-directory/company-profiles/krishna-industrial-security--fire-services.f71b46229290bb1a1cb847df5e356704"
"884","Security Signal Devices, Inc.","Investigation and Security Services","Parent","Anaheim, CA, United States","https://dnb.com/business-directory/company-profiles/security-signal-devices-inc.0dcc95636c6e5e7c5c2bc39df6e28471"
"885","FIRE & SECURITY (GROUP) LIMITED","Business Support Services","Subsidiary","LONDON, England, United Kingdom","https://dnb.com/business-directory/company-profiles/fire--security-(group)-limited.3e06b4f8e247642712b32456e61e1e26"
"886","Evergreen Fire Alarms, LLC","Investigation and Security Services","Parent","Tacoma, WA, United States","https://dnb.com/business-directory/company-profiles/evergreen-fire-alarms-llc.68254946db3db9ecee846294249e4b2b"
"887","ALBERTA FIRE & SECURITY EQUIPMENT LIMITE...","Machinery, Equipment, and Supplies Merchant Wholesalers","Subsidiary","Birkirkara, Malta","https://dnb.com/business-directory/company-profiles/alberta-fire--security-equipment-limited.0c9c2c1d0f47aaa2d353952587309d30"
"888","Arkansas Automatic Sprinklers, Inc.","Building Equipment Contractors","Subsidiary","Cabot, AR, United States","https://dnb.com/business-directory/company-profiles/arkansas-automatic-sprinklers-inc.5db3462c5a847d4acf717fe21e92d250"
"889","Zener Fire and Security FZE","Other General Purpose Machinery Manufacturing","Subsidiary","Dubai, Dubai, United Arab Emirates","https://dnb.com/business-directory/company-profiles/zener-fire-and-security-fze.b8eab7f016f41849230040a85335cb03"
"890","Integrated Fire & Security Solutions Inc...","Investigation and Security Services","Subsidiary","Schaumburg, IL, United States","https://dnb.com/business-directory/company-profiles/integrated-fire--security-solutions-inc.e3fe293da4f144b8c6fd130912d6b25a"
"891","EA-RS SOLUTIONS LTD","Building Equipment Contractors","Subsidiary","BIRMINGHAM, England, United Kingdom","https://dnb.com/business-directory/company-profiles/ea-rs-solutions-ltd.cf2c0f42a5c46ed28422df64b2254294"
"892","KGS FIRE & SECURITY ITALIA SRL","Office Administrative Services","Subsidiary","MILANO, MILANO, Italy","https://dnb.com/business-directory/company-profiles/kgs-fire--security-italia-srl.c6b97b77b3951b5546c0cb9aa867ce34"
"893","JPR FIRE SECURITY & DATA LIMITED","Management of Companies and Enterprises","Subsidiary","STOKE-ON-TRENT, England, United Kingdom","https://dnb.com/business-directory/company-profiles/jpr-fire-security--data-limited.9868d700549ad6060511652da71ad130"
"894","TYCO FIRE AND SECURITY INDIA PRIVATE LIM...","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Subsidiary","Bengaluru, Karnataka, India","https://dnb.com/business-directory/company-profiles/tyco-fire-and-security-india-private-limited.ac398f70377c22d8b6d631e46d36b22d"
"895","Tyco Safety Products (Shanghai) Co., Ltd...","Communications Equipment Manufacturing","Subsidiary","Shanghai, Shanghai, China","https://dnb.com/business-directory/company-profiles/tyco-safety-products-(shanghai)-co-ltd.07a091c841b4bbf5cc6ae0516ccb908d"
"896","KGS Fire & Security B.V.","Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Subsidiary","Weert, Limburg, Netherlands","https://dnb.com/business-directory/company-profiles/kgs-fire--security-bv.93823096c4f30d7167e9b9f73efe4e25"
"897","Optimum Low Voltage LLC","Building Equipment Contractors","Independent","Wilmington, NC, United States","https://dnb.com/business-directory/company-profiles/optimum-low-voltage-llc.0117ae08906eea30fa2408a90cce25a7"
"898","BASS-UNITED FIRE & SECURITY SYSTEMS, INC...","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Subsidiary","Pompano Beach, FL, United States","https://dnb.com/business-directory/company-profiles/bass-united-fire--security-systems-inc.7ff7f9d8f5a66f31e0b2ea046e52df4c"
"899","KEEMEE SECURITY & FIRE SERVICES","Investigation and Security Services","Parent","Kolkata, West Bengal, India","https://dnb.com/business-directory/company-profiles/keemee-security--fire-services.f173dd51ebe90762092d287064679cf2"
"900","KGS FIRE & SECURITY POLSKA SP Z O O","Communications Equipment Manufacturing","Subsidiary","Gdańsk, pomorskie, Poland","https://dnb.com/business-directory/company-profiles/kgs-fire--security-polska-sp-z-o-o.108b2e610ec04c41c886316a50e912ac"
"901","Reliable Fire Equipment Co.","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Parent","Alsip, IL, United States","https://dnb.com/business-directory/company-profiles/reliable-fire-equipment-co.20b2883c308f30614522b62adc4c0207"
"902","Advantage Interests, Inc.","Building Equipment Contractors","Independent","Houston, TX, United States","https://dnb.com/business-directory/company-profiles/advantage-interests-inc.f8b172766b4d3249b421f96ef63f6dfd"
"903","CHOICE FIRE & SECURITY SOLUTIONS LIMITED","Business Support Services","Independent","LEIGH-ON-SEA, England, United Kingdom","https://dnb.com/business-directory/company-profiles/choice-fire--security-solutions-limited.de974153b3f14dbddec6bcf88eee9235"
"904","Wuhan Kehai Fire Fighting Security Engin...","Building Equipment Contractors","Parent","Wuhan, Hubei, China","https://dnb.com/business-directory/company-profiles/wuhan-kehai-fire-fighting-security-engineering-co-ltd.d7ab73412a7f7511bd43fd27f3f734dd"
"905","FIRED UP CORPORATION LIMITED","Furniture and Home Furnishings Retailers","Parent","HUDDERSFIELD, England, United Kingdom","https://dnb.com/business-directory/company-profiles/fired-up-corporation-limited.27ca6a7a29b3a75dbc40868ce83344c6"
"906","NEW PATH FIRE AND SECURITY LTD","Investigation and Security Services","Parent","EASTLEIGH, England, United Kingdom","https://dnb.com/business-directory/company-profiles/new-path-fire-and-security-ltd.5e36474abea967c566a9c4be43168bab"
"907","KGS FIRE & SECURITY ESPAÑA S.L.","Other Electrical Equipment and Component Manufacturing","Subsidiary","ESPLUGUES DE LLOBREGAT, Barcelona, Spain","https://dnb.com/business-directory/company-profiles/kgs-fire--security-espa%C3%B1a-sl.7fe488bef1b0a5be3f0e02520b3aa900"
